channel,year,month,date,theme,nb_sujets,pct_sujets,duration_seconds
France 3,2016,1,2016-01-01,Politique intérieure,29,21.27,1389.0
France 3,2016,1,2016-01-01,International,32,17.69,1022.0
France 3,2016,1,2016-01-01,Économie,33,14.39,774.0
France 3,2016,1,2016-01-01,Société,18,10.83,528.0
France 3,2016,1,2016-01-01,Faits divers,12,9.89,455.0
France 3,2016,1,2016-01-01,Sport,10,7.75,413.0
France 3,2016,1,2016-01-01,Culture,6,5.54,304.0
France 3,2016,1,2016-01-01,Environnement,10,3.93,276.0
France 3,2016,1,2016-01-01,Justice,4,3.2,168.0
France 3,2016,1,2016-01-01,Santé,5,1.76,94.0
France 3,2016,1,2016-01-01,Sciences & Techno,1,1.22,82.0
France 3,2016,1,2016-01-01,Météo,3,1.4,82.0
France 3,2016,1,2016-01-01,Défense,0,0.51,32.0
France 3,2016,1,2016-01-01,Autres,2,0.6,31.0
Arte,2016,1,2016-01-01,Politique intérieure,43,21.34,1529.0
Arte,2016,1,2016-01-01,International,31,17.4,669.0
Arte,2016,1,2016-01-01,Économie,38,14.95,803.0
Arte,2016,1,2016-01-01,Société,19,11.59,699.0
Arte,2016,1,2016-01-01,Faits divers,10,9.49,621.0
Arte,2016,1,2016-01-01,Sport,11,7.88,420.0
Arte,2016,1,2016-01-01,Culture,12,4.78,217.0
Arte,2016,1,2016-01-01,Environnement,5,4.25,196.0
Arte,2016,1,2016-01-01,Justice,4,2.89,127.0
Arte,2016,1,2016-01-01,Santé,3,1.85,131.0
Arte,2016,1,2016-01-01,Sciences & Techno,3,0.72,40.0
Arte,2016,1,2016-01-01,Météo,3,1.39,71.0
Arte,2016,1,2016-01-01,Défense,1,1.54,62.0
Arte,2016,1,2016-01-01,Autres,1,0.23,10.0
M6,2016,1,2016-01-01,Politique intérieure,34,20.35,833.0
M6,2016,1,2016-01-01,International,36,16.84,1118.0
M6,2016,1,2016-01-01,Économie,24,14.18,668.0
M6,2016,1,2016-01-01,Société,16,11.2,679.0
M6,2016,1,2016-01-01,Faits divers,23,15.03,577.0
M6,2016,1,2016-01-01,Sport,13,7.3,430.0
M6,2016,1,2016-01-01,Culture,6,4.46,299.0
M6,2016,1,2016-01-01,Environnement,8,3.68,201.0
M6,2016,1,2016-01-01,Justice,4,2.89,149.0
M6,2016,1,2016-01-01,Santé,5,1.82,108.0
M6,2016,1,2016-01-01,Sciences & Techno,0,1.22,44.0
M6,2016,1,2016-01-01,Météo,0,0.88,61.0
M6,2016,1,2016-01-01,Défense,0,0.0,0.0
M6,2016,1,2016-01-01,Autres,2,0.41,25.0
TF1,2016,2,2016-02-01,Politique intérieure,29,20.24,1104.0
TF1,2016,2,2016-02-01,International,28,17.41,1099.0
TF1,2016,2,2016-02-01,Économie,30,13.57,584.0
TF1,2016,2,2016-02-01,Société,16,10.7,554.0
TF1,2016,2,2016-02-01,Faits divers,30,14.63,943.0
TF1,2016,2,2016-02-01,Sport,14,6.91,475.0
TF1,2016,2,2016-02-01,Culture,7,4.46,312.0
TF1,2016,2,2016-02-01,Environnement,5,3.55,207.0
TF1,2016,2,2016-02-01,Justice,4,2.84,135.0
TF1,2016,2,2016-02-01,Santé,9,1.96,105.0
TF1,2016,2,2016-02-01,Sciences & Techno,2,0.44,29.0
TF1,2016,2,2016-02-01,Météo,1,1.04,43.0
TF1,2016,2,2016-02-01,Défense,2,0.39,24.0
TF1,2016,2,2016-02-01,Autres,1,0.55,21.0
France 2,2016,2,2016-02-01,Politique intérieure,25,21.49,1300.0
France 2,2016,2,2016-02-01,International,33,18.0,1083.0
France 2,2016,2,2016-02-01,Économie,21,14.69,637.0
France 2,2016,2,2016-02-01,Société,8,12.03,571.0
France 2,2016,2,2016-02-01,Faits divers,11,9.99,666.0
France 2,2016,2,2016-02-01,Sport,16,8.01,440.0
France 2,2016,2,2016-02-01,Culture,5,4.57,250.0
France 2,2016,2,2016-02-01,Environnement,6,3.65,185.0
France 2,2016,2,2016-02-01,Justice,5,3.3,231.0
France 2,2016,2,2016-02-01,Santé,5,2.22,81.0
France 2,2016,2,2016-02-01,Sciences & Techno,3,0.73,50.0
France 2,2016,2,2016-02-01,Météo,0,1.4,89.0
France 2,2016,2,2016-02-01,Défense,0,1.16,65.0
France 2,2016,2,2016-02-01,Autres,0,0.71,45.0
France 3,2016,2,2016-02-01,Politique intérieure,39,21.63,986.0
France 3,2016,2,2016-02-01,International,27,17.13,1170.0
France 3,2016,2,2016-02-01,Économie,27,14.93,628.0
France 3,2016,2,2016-02-01,Société,21,12.05,539.0
France 3,2016,2,2016-02-01,Faits divers,12,10.08,641.0
France 3,2016,2,2016-02-01,Sport,16,7.68,350.0
France 3,2016,2,2016-02-01,Culture,9,4.46,254.0
France 3,2016,2,2016-02-01,Environnement,7,4.02,191.0
France 3,2016,2,2016-02-01,Justice,4,3.22,223.0
France 3,2016,2,2016-02-01,Santé,1,2.16,154.0
France 3,2016,2,2016-02-01,Sciences & Techno,4,1.28,88.0
France 3,2016,2,2016-02-01,Météo,3,0.98,39.0
France 3,2016,2,2016-02-01,Défense,1,0.53,23.0
France 3,2016,2,2016-02-01,Autres,1,0.22,10.0
Arte,2016,2,2016-02-01,Politique intérieure,37,21.52,1461.0
Arte,2016,2,2016-02-01,International,31,17.88,794.0
Arte,2016,2,2016-02-01,Économie,17,14.28,691.0
Arte,2016,2,2016-02-01,Société,16,11.43,778.0
Arte,2016,2,2016-02-01,Faits divers,11,9.17,615.0
Arte,2016,2,2016-02-01,Sport,15,7.56,419.0
Arte,2016,2,2016-02-01,Culture,5,4.4,183.0
Arte,2016,2,2016-02-01,Environnement,7,5.2,199.0
Arte,2016,2,2016-02-01,Justice,2,2.76,141.0
Arte,2016,2,2016-02-01,Santé,4,1.77,97.0
Arte,2016,2,2016-02-01,Sciences & Techno,4,0.75,50.0
Arte,2016,2,2016-02-01,Météo,0,1.3,72.0
Arte,2016,2,2016-02-01,Défense,3,0.66,28.0
Arte,2016,2,2016-02-01,Autres,0,1.09,63.0
M6,2016,2,2016-02-01,Politique intérieure,27,20.56,1330.0
M6,2016,2,2016-02-01,International,34,16.77,955.0
M6,2016,2,2016-02-01,Économie,22,13.88,529.0
M6,2016,2,2016-02-01,Société,15,10.96,475.0
M6,2016,2,2016-02-01,Faits divers,33,15.26,571.0
M6,2016,2,2016-02-01,Sport,13,7.17,262.0
M6,2016,2,2016-02-01,Culture,11,5.32,253.0
M6,2016,2,2016-02-01,Environnement,8,3.7,203.0
M6,2016,2,2016-02-01,Justice,5,2.77,159.0
M6,2016,2,2016-02-01,Santé,4,1.56,93.0
M6,2016,2,2016-02-01,Sciences & Techno,0,0.73,27.0
M6,2016,2,2016-02-01,Météo,0,0.73,44.0
M6,2016,2,2016-02-01,Défense,0,0.15,11.0
M6,2016,2,2016-02-01,Autres,0,0.51,23.0
TF1,2016,3,2016-03-01,Politique intérieure,39,19.87,1233.0
TF1,2016,3,2016-03-01,International,28,16.28,1063.0
TF1,2016,3,2016-03-01,Économie,19,14.07,749.0
TF1,2016,3,2016-03-01,Société,26,11.24,454.0
TF1,2016,3,2016-03-01,Faits divers,23,15.24,946.0
TF1,2016,3,2016-03-01,Sport,14,7.21,416.0
TF1,2016,3,2016-03-01,Culture,10,4.34,299.0
TF1,2016,3,2016-03-01,Environnement,7,3.62,226.0
TF1,2016,3,2016-03-01,Justice,4,2.69,104.0
TF1,2016,3,2016-03-01,Santé,3,1.8,76.0
TF1,2016,3,2016-03-01,Sciences & Techno,1,0.91,40.0
TF1,2016,3,2016-03-01,Météo,0,0.96,39.0
TF1,2016,3,2016-03-01,Défense,0,0.08,4.0
TF1,2016,3,2016-03-01,Autres,0,0.41,19.0
France 2,2016,3,2016-03-01,Politique intérieure,42,21.58,1211.0
France 2,2016,3,2016-03-01,International,30,17.43,1052.0
France 2,2016,3,2016-03-01,Économie,27,14.77,934.0
France 2,2016,3,2016-03-01,Société,18,11.72,794.0
France 2,2016,3,2016-03-01,Faits divers,12,9.23,406.0
France 2,2016,3,2016-03-01,Sport,17,7.53,344.0
France 2,2016,3,2016-03-01,Culture,6,4.74,205.0
France 2,2016,3,2016-03-01,Environnement,7,3.72,177.0
France 2,2016,3,2016-03-01,Justice,2,3.21,229.0
France 2,2016,3,2016-03-01,Santé,4,2.0,98.0
France 2,2016,3,2016-03-01,Sciences & Techno,2,1.48,70.0
France 2,2016,3,2016-03-01,Météo,2,1.24,86.0
France 2,2016,3,2016-03-01,Défense,0,0.68,45.0
France 2,2016,3,2016-03-01,Autres,1,0.12,8.0
France 3,2016,3,2016-03-01,Politique intérieure,42,22.15,1301.0
France 3,2016,3,2016-03-01,International,35,17.96,1254.0
France 3,2016,3,2016-03-01,Économie,26,14.88,933.0
France 3,2016,3,2016-03-01,Société,15,11.36,647.0
France 3,2016,3,2016-03-01,Faits divers,16,9.61,429.0
France 3,2016,3,2016-03-01,Sport,10,7.81,346.0
France 3,2016,3,2016-03-01,Culture,10,4.54,183.0
France 3,2016,3,2016-03-01,Environnement,4,4.08,276.0
France 3,2016,3,2016-03-01,Justice,3,3.08,111.0
France 3,2016,3,2016-03-01,Santé,5,1.99,130.0
France 3,2016,3,2016-03-01,Sciences & Techno,4,1.02,45.0
France 3,2016,3,2016-03-01,Météo,2,0.79,32.0
France 3,2016,3,2016-03-01,Défense,1,0.67,44.0
France 3,2016,3,2016-03-01,Autres,1,0.4,20.0
Arte,2016,3,2016-03-01,Politique intérieure,46,21.68,1208.0
Arte,2016,3,2016-03-01,International,33,17.7,1222.0
Arte,2016,3,2016-03-01,Économie,29,14.27,532.0
Arte,2016,3,2016-03-01,Société,23,11.87,637.0
Arte,2016,3,2016-03-01,Faits divers,18,10.17,444.0
Arte,2016,3,2016-03-01,Sport,6,7.87,313.0
Arte,2016,3,2016-03-01,Culture,5,4.48,233.0
Arte,2016,3,2016-03-01,Environnement,3,4.58,176.0
Arte,2016,3,2016-03-01,Justice,1,3.93,242.0
Arte,2016,3,2016-03-01,Santé,4,1.37,83.0
Arte,2016,3,2016-03-01,Sciences & Techno,1,1.13,65.0
Arte,2016,3,2016-03-01,Météo,1,0.92,62.0
Arte,2016,3,2016-03-01,Défense,3,0.84,38.0
Arte,2016,3,2016-03-01,Autres,1,0.43,27.0
M6,2016,3,2016-03-01,Politique intérieure,24,19.79,1360.0
M6,2016,3,2016-03-01,International,22,16.59,1026.0
M6,2016,3,2016-03-01,Économie,25,13.99,504.0
M6,2016,3,2016-03-01,Société,20,10.64,693.0
M6,2016,3,2016-03-01,Faits divers,19,15.05,1018.0
M6,2016,3,2016-03-01,Sport,22,7.07,308.0
M6,2016,3,2016-03-01,Culture,7,4.65,331.0
M6,2016,3,2016-03-01,Environnement,8,4.06,177.0
M6,2016,3,2016-03-01,Justice,5,2.58,108.0
M6,2016,3,2016-03-01,Santé,6,1.18,73.0
M6,2016,3,2016-03-01,Sciences & Techno,0,1.09,75.0
M6,2016,3,2016-03-01,Météo,2,1.01,38.0
M6,2016,3,2016-03-01,Défense,0,0.46,20.0
M6,2016,3,2016-03-01,Autres,3,0.56,36.0
TF1,2016,4,2016-04-01,Politique intérieure,31,20.37,1003.0
TF1,2016,4,2016-04-01,International,24,16.7,620.0
TF1,2016,4,2016-04-01,Économie,32,13.79,847.0
TF1,2016,4,2016-04-01,Société,16,11.37,619.0
TF1,2016,4,2016-04-01,Faits divers,28,15.48,1066.0
TF1,2016,4,2016-04-01,Sport,17,7.77,458.0
TF1,2016,4,2016-04-01,Culture,11,4.19,267.0
TF1,2016,4,2016-04-01,Environnement,11,3.83,244.0
TF1,2016,4,2016-04-01,Justice,8,3.34,218.0
TF1,2016,4,2016-04-01,Santé,4,1.95,122.0
TF1,2016,4,2016-04-01,Sciences & Techno,1,0.75,50.0
TF1,2016,4,2016-04-01,Météo,0,0.59,27.0
TF1,2016,4,2016-04-01,Défense,0,0.09,6.0
TF1,2016,4,2016-04-01,Autres,1,0.32,20.0
France 2,2016,4,2016-04-01,Politique intérieure,30,21.79,1240.0
France 2,2016,4,2016-04-01,International,27,17.51,905.0
France 2,2016,4,2016-04-01,Économie,19,14.42,727.0
France 2,2016,4,2016-04-01,Société,17,11.77,537.0
France 2,2016,4,2016-04-01,Faits divers,16,9.71,545.0
France 2,2016,4,2016-04-01,Sport,8,7.58,434.0
France 2,2016,4,2016-04-01,Culture,8,4.64,263.0
France 2,2016,4,2016-04-01,Environnement,5,3.74,211.0
France 2,2016,4,2016-04-01,Justice,11,2.81,175.0
France 2,2016,4,2016-04-01,Santé,4,2.22,130.0
France 2,2016,4,2016-04-01,Sciences & Techno,2,1.48,61.0
France 2,2016,4,2016-04-01,Météo,6,0.74,43.0
France 2,2016,4,2016-04-01,Défense,0,0.48,32.0
France 2,2016,4,2016-04-01,Autres,0,0.12,8.0
France 3,2016,4,2016-04-01,Politique intérieure,36,21.42,1524.0
France 3,2016,4,2016-04-01,International,30,17.72,819.0
France 3,2016,4,2016-04-01,Économie,25,14.81,985.0
France 3,2016,4,2016-04-01,Société,11,11.44,802.0
France 3,2016,4,2016-04-01,Faits divers,16,9.89,622.0
France 3,2016,4,2016-04-01,Sport,15,8.06,362.0
France 3,2016,4,2016-04-01,Culture,4,5.12,338.0
France 3,2016,4,2016-04-01,Environnement,12,4.12,261.0
France 3,2016,4,2016-04-01,Justice,1,3.08,120.0
France 3,2016,4,2016-04-01,Santé,3,2.27,161.0
France 3,2016,4,2016-04-01,Sciences & Techno,2,1.05,41.0
France 3,2016,4,2016-04-01,Météo,1,1.41,81.0
France 3,2016,4,2016-04-01,Défense,0,0.63,39.0
France 3,2016,4,2016-04-01,Autres,1,0.69,41.0
Arte,2016,4,2016-04-01,Politique intérieure,26,21.11,904.0
Arte,2016,4,2016-04-01,International,28,17.86,1029.0
Arte,2016,4,2016-04-01,Économie,21,14.54,657.0
Arte,2016,4,2016-04-01,Société,19,11.51,522.0
Arte,2016,4,2016-04-01,Faits divers,17,10.05,588.0
Arte,2016,4,2016-04-01,Sport,9,7.84,333.0
Arte,2016,4,2016-04-01,Culture,8,4.91,207.0
Arte,2016,4,2016-04-01,Environnement,2,4.61,271.0
Arte,2016,4,2016-04-01,Justice,0,3.01,134.0
Arte,2016,4,2016-04-01,Santé,2,2.0,75.0
Arte,2016,4,2016-04-01,Sciences & Techno,4,0.83,54.0
Arte,2016,4,2016-04-01,Météo,1,0.99,68.0
Arte,2016,4,2016-04-01,Défense,1,0.61,23.0
Arte,2016,4,2016-04-01,Autres,0,0.19,11.0
M6,2016,4,2016-04-01,Politique intérieure,38,20.15,1235.0
M6,2016,4,2016-04-01,International,16,17.02,901.0
M6,2016,4,2016-04-01,Économie,34,14.1,691.0
M6,2016,4,2016-04-01,Société,15,11.37,696.0
M6,2016,4,2016-04-01,Faits divers,33,14.86,680.0
M6,2016,4,2016-04-01,Sport,12,7.27,286.0
M6,2016,4,2016-04-01,Culture,13,4.21,289.0
M6,2016,4,2016-04-01,Environnement,2,3.89,155.0
M6,2016,4,2016-04-01,Justice,6,2.43,142.0
M6,2016,4,2016-04-01,Santé,2,1.78,92.0
M6,2016,4,2016-04-01,Sciences & Techno,2,1.26,47.0
M6,2016,4,2016-04-01,Météo,1,1.28,90.0
M6,2016,4,2016-04-01,Défense,1,0.47,21.0
M6,2016,4,2016-04-01,Autres,0,0.74,30.0
TF1,2016,5,2016-05-01,Politique intérieure,36,20.74,1234.0
TF1,2016,5,2016-05-01,International,17,16.26,1108.0
TF1,2016,5,2016-05-01,Économie,32,13.49,936.0
TF1,2016,5,2016-05-01,Société,14,10.61,665.0
TF1,2016,5,2016-05-01,Faits divers,23,14.97,939.0
TF1,2016,5,2016-05-01,Sport,12,8.2,501.0
TF1,2016,5,2016-05-01,Culture,7,4.43,179.0
TF1,2016,5,2016-05-01,Environnement,4,3.77,215.0
TF1,2016,5,2016-05-01,Justice,4,3.12,142.0
TF1,2016,5,2016-05-01,Santé,5,2.27,135.0
TF1,2016,5,2016-05-01,Sciences & Techno,2,0.96,61.0
TF1,2016,5,2016-05-01,Météo,3,0.79,36.0
TF1,2016,5,2016-05-01,Défense,1,0.55,27.0
TF1,2016,5,2016-05-01,Autres,0,0.0,0.0
France 2,2016,5,2016-05-01,Politique intérieure,26,21.57,1328.0
France 2,2016,5,2016-05-01,International,26,17.28,1163.0
France 2,2016,5,2016-05-01,Économie,12,14.67,804.0
France 2,2016,5,2016-05-01,Société,7,11.66,519.0
France 2,2016,5,2016-05-01,Faits divers,13,9.64,625.0
France 2,2016,5,2016-05-01,Sport,15,8.11,423.0
France 2,2016,5,2016-05-01,Culture,6,4.78,323.0
France 2,2016,5,2016-05-01,Environnement,3,3.37,211.0
France 2,2016,5,2016-05-01,Justice,4,2.89,180.0
France 2,2016,5,2016-05-01,Santé,6,1.81,129.0
France 2,2016,5,2016-05-01,Sciences & Techno,2,1.01,48.0
France 2,2016,5,2016-05-01,Météo,2,0.8,44.0
France 2,2016,5,2016-05-01,Défense,1,0.73,35.0
France 2,2016,5,2016-05-01,Autres,0,0.17,12.0
France 3,2016,5,2016-05-01,Politique intérieure,33,21.38,1049.0
France 3,2016,5,2016-05-01,International,21,17.6,1039.0
France 3,2016,5,2016-05-01,Économie,20,14.74,584.0
France 3,2016,5,2016-05-01,Société,10,11.5,445.0
France 3,2016,5,2016-05-01,Faits divers,13,9.56,424.0
France 3,2016,5,2016-05-01,Sport,12,7.85,307.0
France 3,2016,5,2016-05-01,Culture,11,4.73,243.0
France 3,2016,5,2016-05-01,Environnement,10,3.1,220.0
France 3,2016,5,2016-05-01,Justice,3,2.89,110.0
France 3,2016,5,2016-05-01,Santé,3,2.33,163.0
France 3,2016,5,2016-05-01,Sciences & Techno,2,0.96,61.0
France 3,2016,5,2016-05-01,Météo,2,0.69,29.0
France 3,2016,5,2016-05-01,Défense,0,0.51,29.0
France 3,2016,5,2016-05-01,Autres,1,0.56,35.0
Arte,2016,5,2016-05-01,Politique intérieure,28,21.5,1428.0
Arte,2016,5,2016-05-01,International,23,18.1,692.0
Arte,2016,5,2016-05-01,Économie,27,15.26,597.0
Arte,2016,5,2016-05-01,Société,10,11.65,639.0
Arte,2016,5,2016-05-01,Faits divers,26,9.77,556.0
Arte,2016,5,2016-05-01,Sport,14,7.78,514.0
Arte,2016,5,2016-05-01,Culture,5,4.72,234.0
Arte,2016,5,2016-05-01,Environnement,8,4.67,324.0
Arte,2016,5,2016-05-01,Justice,4,2.76,104.0
Arte,2016,5,2016-05-01,Santé,3,1.95,134.0
Arte,2016,5,2016-05-01,Sciences & Techno,1,0.79,37.0
Arte,2016,5,2016-05-01,Météo,2,0.89,42.0
Arte,2016,5,2016-05-01,Défense,1,0.1,5.0
Arte,2016,5,2016-05-01,Autres,0,0.47,31.0
M6,2016,5,2016-05-01,Politique intérieure,36,19.87,1368.0
M6,2016,5,2016-05-01,International,30,16.38,795.0
M6,2016,5,2016-05-01,Économie,26,13.42,875.0
M6,2016,5,2016-05-01,Société,11,10.87,411.0
M6,2016,5,2016-05-01,Faits divers,23,15.18,971.0
M6,2016,5,2016-05-01,Sport,6,7.65,313.0
M6,2016,5,2016-05-01,Culture,8,4.55,184.0
M6,2016,5,2016-05-01,Environnement,5,3.77,271.0
M6,2016,5,2016-05-01,Justice,2,2.2,138.0
M6,2016,5,2016-05-01,Santé,2,1.97,129.0
M6,2016,5,2016-05-01,Sciences & Techno,2,1.54,73.0
M6,2016,5,2016-05-01,Météo,2,0.39,14.0
M6,2016,5,2016-05-01,Défense,0,0.28,17.0
M6,2016,5,2016-05-01,Autres,2,0.29,17.0
TF1,2016,6,2016-06-01,Politique intérieure,41,20.11,791.0
TF1,2016,6,2016-06-01,International,24,16.64,907.0
TF1,2016,6,2016-06-01,Économie,22,14.08,529.0
TF1,2016,6,2016-06-01,Société,17,11.04,745.0
TF1,2016,6,2016-06-01,Faits divers,26,15.51,639.0
TF1,2016,6,2016-06-01,Sport,14,7.47,340.0
TF1,2016,6,2016-06-01,Culture,9,4.64,208.0
TF1,2016,6,2016-06-01,Environnement,6,3.39,125.0
TF1,2016,6,2016-06-01,Justice,2,2.89,157.0
TF1,2016,6,2016-06-01,Santé,3,1.79,98.0
TF1,2016,6,2016-06-01,Sciences & Techno,5,0.8,52.0
TF1,2016,6,2016-06-01,Météo,1,0.71,35.0
TF1,2016,6,2016-06-01,Défense,1,0.01,1.0
TF1,2016,6,2016-06-01,Autres,0,0.84,56.0
France 2,2016,6,2016-06-01,Politique intérieure,41,21.39,828.0
France 2,2016,6,2016-06-01,International,23,17.98,972.0
France 2,2016,6,2016-06-01,Économie,17,14.77,771.0
France 2,2016,6,2016-06-01,Société,13,11.98,639.0
France 2,2016,6,2016-06-01,Faits divers,8,9.6,577.0
France 2,2016,6,2016-06-01,Sport,14,7.81,364.0
France 2,2016,6,2016-06-01,Culture,5,4.78,208.0
France 2,2016,6,2016-06-01,Environnement,6,3.8,273.0
France 2,2016,6,2016-06-01,Justice,5,3.1,171.0
France 2,2016,6,2016-06-01,Santé,0,1.83,98.0
France 2,2016,6,2016-06-01,Sciences & Techno,1,0.89,53.0
France 2,2016,6,2016-06-01,Météo,1,0.58,24.0
France 2,2016,6,2016-06-01,Défense,3,0.24,14.0
France 2,2016,6,2016-06-01,Autres,1,0.69,41.0
France 3,2016,6,2016-06-01,Politique intérieure,38,21.68,1474.0
France 3,2016,6,2016-06-01,International,33,17.04,822.0
France 3,2016,6,2016-06-01,Économie,18,14.74,543.0
France 3,2016,6,2016-06-01,Société,16,11.24,650.0
France 3,2016,6,2016-06-01,Faits divers,13,10.36,601.0
France 3,2016,6,2016-06-01,Sport,18,7.75,516.0
France 3,2016,6,2016-06-01,Culture,9,4.49,165.0
France 3,2016,6,2016-06-01,Environnement,7,4.29,302.0
France 3,2016,6,2016-06-01,Justice,4,3.21,202.0
France 3,2016,6,2016-06-01,Santé,2,1.4,69.0
France 3,2016,6,2016-06-01,Sciences & Techno,1,1.39,62.0
France 3,2016,6,2016-06-01,Météo,2,0.67,39.0
France 3,2016,6,2016-06-01,Défense,2,0.86,61.0
France 3,2016,6,2016-06-01,Autres,0,0.8,52.0
Arte,2016,6,2016-06-01,Politique intérieure,40,20.99,1376.0
Arte,2016,6,2016-06-01,International,28,17.19,931.0
Arte,2016,6,2016-06-01,Économie,22,14.62,996.0
Arte,2016,6,2016-06-01,Société,17,11.63,509.0
Arte,2016,6,2016-06-01,Faits divers,10,9.24,640.0
Arte,2016,6,2016-06-01,Sport,13,7.47,398.0
Arte,2016,6,2016-06-01,Culture,10,5.21,208.0
Arte,2016,6,2016-06-01,Environnement,5,4.08,245.0
Arte,2016,6,2016-06-01,Justice,1,2.75,197.0
Arte,2016,6,2016-06-01,Santé,3,2.27,91.0
Arte,2016,6,2016-06-01,Sciences & Techno,2,1.28,87.0
Arte,2016,6,2016-06-01,Météo,1,1.32,88.0
Arte,2016,6,2016-06-01,Défense,2,0.44,29.0
Arte,2016,6,2016-06-01,Autres,0,0.62,37.0
M6,2016,6,2016-06-01,Politique intérieure,31,20.34,1005.0
M6,2016,6,2016-06-01,International,20,16.42,886.0
M6,2016,6,2016-06-01,Économie,20,13.77,679.0
M6,2016,6,2016-06-01,Société,13,11.27,607.0
M6,2016,6,2016-06-01,Faits divers,20,14.69,789.0
M6,2016,6,2016-06-01,Sport,10,7.35,424.0
M6,2016,6,2016-06-01,Culture,4,5.03,187.0
M6,2016,6,2016-06-01,Environnement,7,4.15,286.0
M6,2016,6,2016-06-01,Justice,5,2.88,108.0
M6,2016,6,2016-06-01,Santé,5,1.72,121.0
M6,2016,6,2016-06-01,Sciences & Techno,2,1.19,66.0
M6,2016,6,2016-06-01,Météo,0,1.06,54.0
M6,2016,6,2016-06-01,Défense,1,0.45,29.0
M6,2016,6,2016-06-01,Autres,0,0.57,23.0
TF1,2016,7,2016-07-01,Politique intérieure,15,21.45,821.0
TF1,2016,7,2016-07-01,International,22,16.39,778.0
TF1,2016,7,2016-07-01,Économie,29,13.35,858.0
TF1,2016,7,2016-07-01,Société,18,10.96,405.0
TF1,2016,7,2016-07-01,Faits divers,21,15.09,807.0
TF1,2016,7,2016-07-01,Sport,12,7.55,381.0
TF1,2016,7,2016-07-01,Culture,11,4.27,273.0
TF1,2016,7,2016-07-01,Environnement,6,3.78,234.0
TF1,2016,7,2016-07-01,Justice,1,3.28,173.0
TF1,2016,7,2016-07-01,Santé,4,1.97,117.0
TF1,2016,7,2016-07-01,Sciences & Techno,1,1.53,79.0
TF1,2016,7,2016-07-01,Météo,1,1.13,54.0
TF1,2016,7,2016-07-01,Défense,1,0.72,48.0
TF1,2016,7,2016-07-01,Autres,0,0.07,2.0
France 2,2016,7,2016-07-01,Politique intérieure,30,21.28,1374.0
France 2,2016,7,2016-07-01,International,31,17.87,1285.0
France 2,2016,7,2016-07-01,Économie,27,14.77,902.0
France 2,2016,7,2016-07-01,Société,9,11.73,635.0
France 2,2016,7,2016-07-01,Faits divers,17,9.85,473.0
France 2,2016,7,2016-07-01,Sport,13,7.75,514.0
France 2,2016,7,2016-07-01,Culture,3,5.02,186.0
France 2,2016,7,2016-07-01,Environnement,6,3.58,135.0
France 2,2016,7,2016-07-01,Justice,4,2.79,115.0
France 2,2016,7,2016-07-01,Santé,1,2.27,98.0
France 2,2016,7,2016-07-01,Sciences & Techno,2,0.95,36.0
France 2,2016,7,2016-07-01,Météo,3,1.09,78.0
France 2,2016,7,2016-07-01,Défense,0,0.23,12.0
France 2,2016,7,2016-07-01,Autres,0,0.27,16.0
France 3,2016,7,2016-07-01,Politique intérieure,40,21.89,1302.0
France 3,2016,7,2016-07-01,International,29,17.85,798.0
France 3,2016,7,2016-07-01,Économie,27,14.37,603.0
France 3,2016,7,2016-07-01,Société,15,11.5,517.0
France 3,2016,7,2016-07-01,Faits divers,12,9.36,344.0
France 3,2016,7,2016-07-01,Sport,11,7.69,347.0
France 3,2016,7,2016-07-01,Culture,5,5.3,256.0
France 3,2016,7,2016-07-01,Environnement,4,3.32,151.0
France 3,2016,7,2016-07-01,Justice,4,3.11,172.0
France 3,2016,7,2016-07-01,Santé,3,1.87,117.0
France 3,2016,7,2016-07-01,Sciences & Techno,1,1.41,88.0
France 3,2016,7,2016-07-01,Météo,0,0.21,13.0
France 3,2016,7,2016-07-01,Défense,0,0.67,28.0
France 3,2016,7,2016-07-01,Autres,0,0.03,2.0
Arte,2016,7,2016-07-01,Politique intérieure,35,20.86,1221.0
Arte,2016,7,2016-07-01,International,29,17.04,642.0
Arte,2016,7,2016-07-01,Économie,20,15.18,881.0
Arte,2016,7,2016-07-01,Société,16,12.01,494.0
Arte,2016,7,2016-07-01,Faits divers,21,10.21,495.0
Arte,2016,7,2016-07-01,Sport,15,7.11,485.0
Arte,2016,7,2016-07-01,Culture,7,4.81,296.0
Arte,2016,7,2016-07-01,Environnement,8,4.76,213.0
Arte,2016,7,2016-07-01,Justice,1,3.27,163.0
Arte,2016,7,2016-07-01,Santé,6,2.07,130.0
Arte,2016,7,2016-07-01,Sciences & Techno,1,1.53,93.0
Arte,2016,7,2016-07-01,Météo,1,0.92,43.0
Arte,2016,7,2016-07-01,Défense,1,0.5,29.0
Arte,2016,7,2016-07-01,Autres,1,0.18,12.0
M6,2016,7,2016-07-01,Politique intérieure,29,20.29,1152.0
M6,2016,7,2016-07-01,International,25,15.91,932.0
M6,2016,7,2016-07-01,Économie,20,13.94,866.0
M6,2016,7,2016-07-01,Société,17,11.02,690.0
M6,2016,7,2016-07-01,Faits divers,22,14.98,727.0
M6,2016,7,2016-07-01,Sport,9,7.32,364.0
M6,2016,7,2016-07-01,Culture,6,4.54,231.0
M6,2016,7,2016-07-01,Environnement,5,4.29,161.0
M6,2016,7,2016-07-01,Justice,3,2.94,190.0
